compound_id	LogS
538577670	-0.1054
522633322	1.1206
398052404	-0.7241
105461646	-0.2225
134712363	-0.6537
700614095	-1.7558
157789779	0.3661
982230056	-0.1764
526945910	-1.7326
597714492	-0.6003
802026464	-5.2917
340939286	-2.3363
333024176	-0.2162
261581397	-1.9351
209395271	-2.0061
688732283	-0.4655
920198367	-1.4748
428948517	-6.013999999999999
948253937	-5.945
146331586	-5.8457
215723832	-5.9019
159494194	0.2214
939610732	-4.0312
442073048	-1.3801
551626093	-1.4489
412171028	-5.6004
504617082	-3.6745
458460288	-3.6912
860676299	-0.9305
769543822	-2.2839
817730668	-0.2946
606616519	-3.0647
523815642	-5.0631
174231795	-1.7043
860925679	-2.4154
228370378	-1.6058
318032113	-3.3638
288818202	-0.0666
383624709	-2.5278
558506082	-1.7898
558600397	-9.2068
341607162	-12.0605
905967857	-9.0027
447870488	-7.8292
459631642	-10.9486
168589161	-9.4728
126362342	-8.6456
978512614	-8.8744
924342893	-6.7798
159675982	-3.5885
805847041	-4.4252
269026664	-1.6066
592490517	-2.64
502149966	-0.1499
274708442	-1.127
898574012	-2.0063
854793546	-2.3374
485569588	-2.6328
424425303	-1.2714
460705380	-1.2843
133724572	-3.8124
403813690	-0.1285
799671131	-4.4289
604296293	-2.1114
625050124	-3.3202
437239902	-0.6286
151128816	-4.1546
643208333	-4.3017
714616072	-0.5642
339288133	-4.2597
960174841	-3.2169
525861146	-4.1488
608554175	-1.9515
585738115	-2.4248
378303086	-3.4585
402297092	-2.7372
603625506	-2.6114
351228987	-4.5238
462342023	-2.9565
155888971	-4.611000000000001
710971155	-3.7329
830735172	-2.4107
519465755	0.6985
335582072	-0.4147
832747883	-2.3788
885784837	-2.1782
472802176	-2.0909
363749842	-2.3213
703878956	-3.6147
764733493	-2.82
662376374	-2.5843
546008951	-4.207
516406685	-2.6183
888743277	-2.8608
816246421	-4.6301
892591140	-3.6929
182051751	-4.7101
790361397	-0.7369
872087999	-2.4862
196594549	-2.0611
256628752	-2.2782
442972135	-2.5976
240131276	-2.3837
294363710	-0.9762
742073596	-2.6796
365484232	-2.05
866713365	-3.0003
106671098	-2.7668
779463276	-2.0734
611546225	-4.4101
299513490	-3.8403
642080466	-1.9572
303754570	-1.3663
762722377	-0.9278
673389059	-2.0496
966991390	-2.4688
744028669	-1.3511
232776014	-1.2074
980055776	-2.9723
186192400	-1.3130000000000002
647372661	-4.5152
541582624	-1.5974
632789168	-3.3499
877426321	-4.6001
300439243	-5.3999
200731101	-0.4291
646545652	0.506
972135537	-0.0719
486063168	-0.1726
701450347	-3.6444
814030808	-4.4577
969664507	-4.3037
697374446	-3.2408
444118335	-4.3692
480447302	-3.1097
989275451	-4.5526
262971103	-3.9505
440542107	-4.0908
556224310	-3.6949
999858979	-3.7446
360324637	-4.1297
350436380	-4.7076
774688544	-3.4342
705351349	-4.0986
662944353	-4.9
495019725	-1.0689
271726416	-1.5187
558343500	-0.4016
668901123	-0.7998
976809560	-2.1693
894701765	-2.0608
240128313	-2.5743
724479378	-1.712
559861613	-0.4557
922817826	-2.5417
706927700	-2.1618
116356128	-4.5371
379682586	-3.9847
901514624	-4.0601
399297252	-2.7063
379592266	-3.8642
590449427	-3.151
340017692	-3.2388
407996152	-0.8806
240934403	-0.4122
129871156	-1.0657
850863580	-3.2204
465319481	-1.8268
495047672	-2.1296
962349448	-1.5241
656529546	-1.8538
144597787	-2.2230000000000003
839830179	-0.835
834661941	-3.9145
387085064	-0.0166
648463637	0.0643
946130027	-1.0289
708556630	-0.5138
192564638	-0.951
106461663	-2.4806
401216101	-3.0827
870343364	0.92
312922764	-1.91
292581043	-0.3
903675670	-1.72
688366708	0.1
115967636	0.74
300655520	-1.46
880830332	-1.77
228185818	-0.02
455028831	-3.94
754137729	1.0
191783973	-0.17
228850072	-0.13
837240960	-0.82
747502707	0.64
185765126	-0.04
130885443	-0.54
815864529	-0.38
213135876	0.0
610917004	-1.21
596427510	-2.63
958321138	-1.74
132419854	0.51
265340346	-1.89
235264212	-2.81
523726001	-1.4
332022165	-1.23
186876968	-1.66
809000529	-3.84
252732396	-3.35
145180738	-1.42
252132014	-1.16
752066556	-1.23
125496608	-1.05
623479304	-1.49
192801824	-1.61
451385977	-2.1
191867185	-3.06
192157067	-2.53
454245515	-2.6
912375990	-0.35
341129608	-3.1
404926280	-0.04
906730738	-2.39
309433561	-1.39
655130591	-2.77
456317000	-1.52
684202287	-1.24
715629513	-2.51
756537843	-2.3
979395308	-0.94
574664140	-1.96
497135243	-5.23
577436869	-1.07
413770425	-2.3
227927286	-2.25
865145310	-2.33
550130809	-3.46
284690307	-3.05
451189141	-2.98
437228014	-5.83
465675840	-2.31
627721247	-1.21
515115947	-2.02
457422372	-4.74
677849471	-1.06
676596822	-3.43
283907452	-1.93
952446735	-2.13
369634087	-1.6
429908292	-2.59
420120449	-2.76
808412135	0.54
347780082	-3.94
157541714	-1.98
588181453	-3.6
789776068	-2.2
395197983	-0.92
767493176	-2.26
178810661	-3.19
335087773	-2.34
648630725	-4.46
936375557	-2.25
716582818	-0.85
190304382	-3.55
879084955	-1.63
541820223	-3.0
172548286	-2.68
710858251	-4.59
496987834	-4.13
108064880	-4.63
630407048	-3.36
213543460	-3.67
310640140	-0.52
342857498	-2.05
723401036	-2.88
343250818	-5.8
562822342	-2.47
898775444	-6.31
573960297	-3.7
890570287	-3.53
329394734	-5.19
998251392	0.02
675022516	-5.26
401957985	-1.69
380071813	-2.89
369759020	-1.35
865411303	-3.98
419321245	-1.7
261467058	-3.25
531243478	-4.55
137300448	-2.65
541573049	-2.32
574041749	0.28
534175198	-2.65
519775744	-4.32
935100028	-4.57
217888076	-4.05
687245589	-4.43
896854100	-2.98
736698075	-4.46
342716239	-4.16
577648052	-2.47
282371896	-2.76
815935170	-3.57
417617499	-3.63
256592078	-3.13
614602207	-4.92
220052280	-2.63
836673929	-2.92
122360701	-2.6
987449227	-1.7
304369108	-3.82
295155643	-4.24
377482765	-5.37
535055792	-2.27
366551035	-3.08
807520879	-4.7
690132640	-2.42
288729261	-5.2
690031601	-5.36
662950035	-5.92
793474131	-0.85
630129697	-5.7
215941738	-4.44
203687545	-3.24
151464425	-2.98
749372371	-3.1
252766837	-4.83
437709622	-6.01
345598152	-3.14
804825793	-1.01
864307015	-1.91
485752888	-1.41
377484449	-4.1
768431669	-3.36
940492489	-0.91
313608260	-2.97
498313713	-3.49
518001476	-4.47
353847111	-3.68
534044282	-4.6
444500707	-3.22
551562723	-1.24
828850611	-3.18
654418528	-3.49
892614790	-1.76
299822676	-4.97
896143620	-2.12
885439255	-5.49
663055381	-3.11
735506275	-4.24
936542395	-2.38
896951463	-1.97
230937538	0.31
821080200	-4.96
301891843	-3.68
262763588	-0.94
932515462	-2.46
845833575	-3.7
799507463	-3.85
299460931	-3.17
491178269	-4.05
401775070	-3.85
984718541	-4.61
471697633	-4.73
668100042	-3.29
544386077	-5.51
219129818	-1.77
399240503	0.03
563842385	-6.0
195207695	-2.41
213395526	-1.16
270296855	-3.34
729910692	-4.38
309005938	-2.3
773133336	-2.48
608942021	-6.06
755038489	-2.59
293440496	-4.61
348318970	-1.92
109289853	-6.29
362318946	-3.38
205202508	-3.68
366708079	-2.35
612324223	-3.42
465530486	-1.73
723724788	-4.29
109985530	-3.91
570556750	-2.85
861796965	-4.31
697773996	-4.22
907700235	-2.67
404410122	-3.31
993941587	-2.1
851839325	-3.55
379116340	-3.49
557057950	-2.25
337250622	-4.62
307850773	-1.7
390212223	-4.09
940023779	-2.48
221808554	-7.96
876643963	-4.61
907574903	-4.9
447145656	-6.51
259787999	-7.26
306372133	-7.04
133537963	-7.16
419884629	-4.69
103883999	-4.26
648193758	-7.2
361206288	-3.39
641071258	-3.36
470252545	-6.6
201410657	-3.36
541261492	-2.15
765533243	-2.0
622871733	-4.43
595357879	-3.29
171135711	-4.4
313368604	-6.05
762587149	-5.52
683206535	-4.79
583954943	-1.35
531081615	-2.84
329085523	-2.76
204608418	-3.82
870018099	-4.48
308210799	-4.03
769717743	-3.38
842739115	-5.27
252430042	-5.93
387544651	-4.86
997780843	-5.43
779912654	-3.4
200234675	-8.39
688385081	-4.32
260062749	-2.88
368373060	-8.55
913289195	-4.66
302917052	-4.86
336018896	-3.76
891977061	-2.79
842083586	-3.17
564974158	-2.56
389795543	-4.71
817406152	-7.23
119098473	-3.36
873929625	-7.91
225933223	-2.68
861214819	-4.03
834174188	-7.04
515788425	-4.52
709926840	-4.13
786410688	-7.07
292224777	-4.23
371434497	-3.6
190306513	-2.61
797405839	-1.7
113227222	-4.2
652166611	-3.93
991116751	-2.68
786982335	-2.43
180035036	-4.91
788184036	-4.35
427939153	-4.13
143139648	-4.73
490185316	-4.42
707853979	-2.3
353382632	-2.92
913336210	-9.1
931434100	-3.98
786759285	-4.32
315623951	-4.01
726475019	-8.78
210346438	-5.05
367694683	-3.97
801075891	-8.71
981463941	-3.83
315135044	-5.12
925048852	-3.8
998807220	-2.23
830122555	-4.29
735284260	-5.29
542992514	-3.94
536859882	-4.48
560020420	-4.59
258759271	-4.4
831558554	-4.73
704132373	-1.47
102714284	-3.89
769179690	-1.57
243952048	-5.13
897653173	-4.49
284323076	-5.11
570447087	-4.15
527139837	-4.42
703265073	-4.47
592989076	-2.99
252716792	-4.52
111911872	-4.04
730472429	-3.88
222604628	-3.21
821749037	-4.0
410912034	-2.72
152074787	-7.92
496379992	-4.72
621555480	-6.21
482943420	-4.91
302173068	-8.46
898489425	-4.51
732507044	-6.78
384016806	-6.12
501906153	-4.2
762481807	-3.7
895400698	-4.83
801653593	-5.01
282943187	-2.92
363703513	-5.87
374328130	-1.59
263460064	-4.68
602462841	-1.54
469354314	-3.67
589361959	-1.28
419778910	-3.72
790054388	-3.02
397455114	-4.74
120129395	-2.94
279087225	-1.27
903473895	-9.16
111945120	-3.18
473644033	-4.08
479174399	-1.27
151156461	-1.8
261262490	-6.69
303505315	-4.37
792239911	-9.38
733369118	-2.2
640613382	-3.9
198690497	-3.39
144039631	-4.7
245910710	-2.72
363813050	-0.94
977869100	-3.6
940339921	-8.7
671894911	-7.66
403580816	-3.64
423058651	-5.21
789917303	-9.62
790575436	-5.66
325016404	-5.82
967878530	-5.67
546014071	-4.08
192124502	-4.47
420395253	-3.78
345569868	-5.02
338694757	-3.18
903743466	-4.58
863616853	-4.5
763928433	-4.74
963778347	-3.15
210627478	-4.27
405724743	-1.92
295234069	-8.17
169896271	-3.9
887284594	-8.09
299290031	-3.89
938262587	-4.0
640341319	-8.83
629970683	-8.9
599951267	-3.47
198369461	-4.64
176305442	0.25
178531341	0.2
930259909	-0.21
611948463	-3.81
327554778	-0.89
256609797	-2.68
741554486	-0.71
600461665	-1.96
727064204	-2.08
889690139	-0.27
985129563	-1.29
466250082	-1.63
232870853	-2.77
243008529	-2.17
187382558	-1.92
718379385	-3.37
448923169	-2.17
720239673	-2.67
638509453	-0.52
506064514	-1.16
503013065	-2.52
320653858	-1.15
551407411	-1.72
653940495	-1.72
547940359	-3.9
610331628	0.42
971602425	-1.71
166782023	-3.08
155440716	-1.81
784080652	-3.0
951352469	-1.26
352767974	-2.49
193310530	-0.74
122448137	-2.19
741509540	-2.53
176745787	-2.01
366292679	-0.95
872024621	-3.05
895939931	-2.95
711726569	-2.28
393910433	-0.7
624771529	-0.91
324407034	-0.67
827808865	-1.84
253166676	-3.87
974866214	-1.2
531344360	-4.43
654763718	-2.73
391467733	-1.91
164566180	-2.13
946476254	-1.94
659669388	-1.46
172864298	-0.32
425129028	-2.56
622477337	-1.47
201552472	-1.53
845553630	-0.81
277913384	-0.45
392602093	-5.48
656691286	-2.03
145687225	-1.31
251533368	-1.57
462796753	-1.84
985160885	-1.71
330856685	-5.42
155466734	-1.59
179483013	-2.09
466858005	-1.89
580315749	-1.37
721785700	-1.91
710386734	-2.72
504546151	-4.52
236467545	-3.35
675819101	-3.4
206651158	-3.34
702586465	0.43
990271026	-2.24
398778081	-2.56
212244221	-3.48
706537870	-3.08
426120273	-1.27
706842308	-0.92
109920081	-4.18
228093542	-3.26
439530645	-1.57
892255577	-1.79
694220360	-2.92
158432818	-2.73
857523763	-1.67
308131091	-2.56
824502324	-2.14
276781715	-4.05
914319594	-1.68
453191099	-2.58
696026042	-1.55
988695884	-2.37
776442605	-0.97
375819749	-2.27
744151622	-3.15
865446430	-1.59
190912720	-2.2
372512473	-2.83
480336051	-0.86
150244670	-2.3
509887600	-1.6
656208299	-2.11
471944204	-2.17
687272544	-6.81
171272443	-2.68
163044850	-6.77
837092835	-2.7
361012384	-2.48
993317154	-6.58
376327398	-1.8
951684451	-2.96
425102163	-6.43
274731738	-2.26
184962477	-2.65
916673279	-3.2
948283565	-2.52
555513480	-2.16
344497777	-2.83
646672564	-1.6
891045710	-3.25
502435545	-1.92
791582357	-5.06
766771707	-2.7
575421887	-2.82
975561631	-5.85
508553733	-2.44
527803719	-2.85
918102694	-1.79
268698248	-3.22
841768891	-2.74
207177181	-2.95
907221959	-0.73
540336093	-4.05
486948729	-1.9
280293089	-1.87
271985362	-6.82
451116651	-4.68
371346805	-2.45
510409583	-3.68
984180650	-3.68
716880098	-3.59
127097147	-1.99
762101050	-2.55
429572025	-3.93
881456655	-2.47
236539346	-3.39
753491243	-2.77
252982125	-4.52
401213066	-4.72
253697980	-2.14
932295610	-3.63
852750898	-2.22
673968320	-7.67
568413089	-3.2
918858420	-0.99
683949626	-4.9
237052975	-4.52
217996311	-5.19
122788471	-3.62
625175182	-2.49
583263495	-4.05
351771198	-3.55
529026416	-2.83
827290573	-3.58
970989827	-4.46
921036946	-3.39
512931446	-3.91
883644808	-8.72
770731180	-5.54
852367961	-8.78
719537731	-8.36
382334167	-4.26
615901460	-8.31
225549051	-3.11
883267968	-8.14
970903077	-2.95
525339719	-8.44
343988822	-8.04
599146137	-3.02
693440544	-8.1
375333850	-8.94
546356255	-5.15
376536684	-2.7
546541666	-4.64
211800687	-2.92
529254335	-2.96
809955209	-4.91
776876192	-1.43
653599985	-3.78
473442804	-3.52
237218162	-4.86
479256896	-2.32
566937378	-9.5
572426625	-9.46
234214680	-3.53
705514176	-9.05
954386832	-9.09
801202052	-8.89
729700950	-4.17
789669880	-4.99
375476325	-10.1
340931277	-10.6
763896983	-10.1
869311381	-3.31
572844509	-4.28
988358204	-5.97
549571503	-7.41
943085410	-2.75
127887122	-5.82
220231144	-5.19
488760530	-4.91
444059118	-6.33
571838957	-6.24
510918171	-6.33
140071286	-0.49
860080890	-4.87
466205764	0.49
843888591	0.38
343595348	-1.48
311967947	-0.17
696887995	0.57
741025666	-1.85
817624016	-3.22
369598360	-0.35
929363518	-0.11
289569568	-0.6
727017183	-1.44
312548209	-2.16
465572396	0.48
363003412	-1.16
233264249	-4.31
130221397	0.1
567876571	0.09
999073241	-2.26
764299527	0.01
795680658	-3.82
579842764	-4.69
965580836	-2.85
149626942	0.36
490834870	-4.98
353720990	0.39
972187650	-3.93
409195907	-0.01
862596742	-2.67
698413947	-2.93
847463539	-3.79
197150017	-1.09
373491020	-0.08
772531452	-1.75
915192557	-6.15
444977827	-1.44
954561638	-1.92
948683891	0.32
307898015	-2.41
505380663	-2.38
589024998	-0.07
661015932	-0.74
158509331	-1.69
236144852	-1.34
627619398	-2.74
319657977	-1.78
317968485	-2.98
767551031	0.12
727259605	-1.55
764364255	-2.8
949629627	-6.07
825892854	-2.17
618561662	-3.16
231686764	-2.97
208345022	-2.92
146301900	-1.24
970788688	-2.67
862872415	-3.14
195905292	-1.99
264555088	-3.02
555337874	-1.13
857479698	-0.75
913725448	-3.8
574401198	-0.37
350319303	-3.59
907570657	-2.63
809689071	-2.68
761686858	-3.71
598592111	-1.14
650272205	-1.6
239162446	-2.04
834205230	-2.04
722079617	0.54
421370403	-1.17
574530898	-1.26
198362817	-4.08
236471814	-4.59
343760319	-4.41
687319673	-1.41
502719499	-1.25
935419606	-0.3
141048913	-3.64
872256826	-5.32
235181150	-4.26
569658981	-2.42
943671395	-1.22
230980891	-2.77
473239403	-1.29
671583646	-3.65
642017169	-0.41
767209786	-4.27
254217596	-3.67
582578219	-4.93
930720711	-4.02
344746915	-2.43
644922374	-2.96
650627240	-1.56
683123921	-3.29
350358191	-1.48
960897960	-2.15
398602954	-1.52
455873736	-1.64
934406073	-0.6
279244287	-3.55
907133498	-3.3
261922900	-7.34
242278019	-0.6
766449781	-6.46
914552505	-4.7
989191340	-4.53
960163225	-2.95
178098364	-1.48
822750728	-3.32
846906544	-1.72
846764569	-3.53
789436333	-1.53
188763978	-1.52
185671989	-1.9
254604695	-0.01
952525714	-2.81
609758432	-4.36
956459472	-5.35
131719550	-0.18
469047793	-1.78
666111250	-2.5
239654262	-4.69
345704926	-2.31
830994711	-2.34
139494619	-0.32
916789284	-2.49
415829391	-2.11
530566244	-1.8
524234211	-3.64
501658608	-4.68
246775950	-2.31
455503041	-7.32
894787661	-2.12
467466014	-2.71
742716341	-2.0
918347836	-2.11
121316291	-4.05
746007124	-3.74
405488724	-3.38
544452053	-3.6
362501695	-2.96
757313860	-1.23
965567736	-2.62
980845077	-2.15
326451994	-1.3
570713899	-1.01
951039087	-1.28
763805093	-2.72
779915123	-1.48
682036001	-3.06
656849320	-4.35
816948524	-0.71
593884894	-5.91
184760863	-4.76
349673016	-3.66
543620536	-2.42
294333309	-2.56
700232590	-1.69
675631387	-1.62
483308108	-3.29
986962060	-0.77
989408408	-1.14
315404982	-0.91
307676592	-1.24
294596655	0.48
233922347	-0.46
310844093	-2.71
832171875	-2.68
386915207	-0.46
912817534	-1.83
585123091	-2.3
754084782	-0.77
494213779	-2.83
616362447	-0.92
631350202	-5.28
824454878	-1.07
607389303	0.3
602485745	-3.31
909071868	-2.43
548211253	-3.48
865957517	-7.16
501178270	-3.01
851070236	-2.1
878856834	-1.52
909504331	-1.56
596467420	-3.46
955160875	-1.65
542468893	-2.69
833829082	-5.93
861393359	-1.13
549812770	-2.71
768812956	-3.36
628950409	-3.97
394520045	-2.69
696631348	-2.84
231624728	-2.82
653406536	-0.09
273899517	-2.96
130725336	-2.91
954749038	-6.19
236021079	-3.52
972674176	-3.0
898790679	-2.57
240292240	-1.66
360428686	-3.48
195015257	-1.55
680900267	-2.94
170217862	-4.14
187249406	-3.52
297834404	-1.84
532774293	-3.0
698374145	-1.99
608721364	-3.9
431328104	-3.93
919511842	-4.4
263414103	-2.02
915672405	-2.11
486444487	-3.58
713008270	-3.37
807097554	-3.44
870887679	-5.72
398866819	-2.28
493763432	-1.66
885161993	-4.17
553647897	-4.85
348261168	-1.69
274015191	-2.7
379818349	-2.38
613826269	-5.25
987793485	-2.29
724969074	-5.17
939145378	-1.54
901461579	-0.18
804023207	-2.87
937486107	-1.65
710264549	-3.19
743859085	-0.99
963078061	-3.66
252243858	-4.44
209390977	-3.29
895700389	-3.86
661069636	-3.34
423592340	-2.72
269824506	-3.29
784379889	-3.69
746497950	-4.99
878788563	-2.75
987678566	-2.48
108631666	-4.32
748840416	-1.72
866982923	-2.81
863201065	-3.56
397457736	-6.89
697371781	-1.17
531966635	0.08
950874212	-2.47
593621985	-1.18
145123915	-4.53
261127158	-3.58
952308701	-4.85
353973537	-1.86
110341134	-1.27
300359524	-5.96
459923533	-3.41
232567136	-3.27
155837201	-3.04
648394952	-3.73
104199651	-2.93
913959506	-2.63
993838693	-4.4
472506592	-8.76
984719422	-4.5
459831787	-0.71
800786639	-0.41
417561017	-1.6
503534615	-2.15
416209749	-4.06
534641695	-2.5
247296019	-3.48
624426335	-2.1
709156915	0.02
325008015	-1.99
788921766	-1.9
427056822	-1.38
997018947	-4.6
989295204	-2.39
754413640	-1.04
456518689	-5.06
857652956	-3.55
826271268	-4.28
604198540	-2.39
226920953	-2.69
791452778	-1.87
471841590	-4.09
960928364	-3.75
145769176	-7.51
936499062	-2.25
545277987	-4.66
435294427	-3.5
741932259	-3.54
381311242	-2.08
716332896	-3.57
308536899	-3.06
379302686	-2.54
602495682	-3.51
496057254	-4.32
443134124	-2.78
287059520	-5.01
206281177	-1.53
273836386	-5.06
464959435	-1.4
636210545	-6.61
159162819	-3.1
730555551	-5.4
544198016	-5.3
671390743	-3.84
903690868	-2.47
874521469	-3.05
608525523	-1.73
441940813	-5.91
343378521	-3.63
310872073	-2.24
779370620	-4.8
971282804	-6.11
655601947	-2.66
788912935	-2.34
268345946	-5.95
266015179	-1.87
518126526	-2.73
763111973	-2.5
964051388	-2.25
498521590	-1.1
605517865	-2.6
391183014	-2.75
620706960	-4.64
502209491	-3.37
449413742	-2.35
759804884	-2.91
140513880	-2.99
360274194	-3.13
484253761	-6.22
868304009	-4.14
487521934	-2.09
384027703	-3.07
642419998	-1.05
414550372	-4.85
104939632	-1.24
346039378	-3.41
176718467	-1.83
523283093	-1.7
142597493	-4.3
392354249	-4.62
664076145	-2.31
892928105	-1.27
290700940	-1.53
664854514	-4.24
963430799	-3.89
341459502	-4.96
310013426	-1.22
707485476	-1.86
374875421	-3.5
898906823	-6.23
735633124	-1.65
163496617	-2.46
305975923	-4.44
404454184	-2.3
229676106	-2.91
612448200	-4.86
876113467	-6.3
649231929	-2.82
788863361	-6.98
548125716	-3.31
568809489	-1.68
341346545	-5.23
589456032	-4.92
620016100	-7.35
643488385	-7.32
642184273	-2.12
119565742	-1.81
798089000	-7.0
838332181	-7.04
374293568	-5.4
809769200	-3.85
506756199	-7.14
917514034	-7.07
629934992	-7.01
379233055	-2.46
405048431	-7.14
984226195	-6.9
651762895	-2.17
431421919	-7.27
435533864	-6.83
581909662	-6.43
671554101	-7.09
985773670	-6.77
878943169	-1.45
310177202	-6.56
397194452	-6.65
528211331	-2.24
139260542	-6.64
229108623	-3.17
547824969	-1.86
893450281	-7.0
438489769	-2.86
537623987	-6.74
236003115	-2.26
240296256	-7.52
724875722	-2.59
104788765	-3.8
270698956	-7.06
439223605	-3.74
383896793	-7.02
404518947	-1.93
675971715	-2.37
302468331	-1.14
934829955	-3.41
434426374	-3.19
487261944	-3.17
450030982	-6.75
171404631	-2.64
167289977	-2.54
849210604	-2.89
671114659	-2.05
691098428	-6.96
134745971	-4.96
639888157	-4.17
903515595	-2.19
885753897	-1.9
617492615	-3.3
573900713	-3.0
616552735	-8.25
350780065	-7.75
785606414	-7.83
145099992	-4.2
861090803	-7.89
781289189	-4.23
957578586	-7.13
677626819	-8.06
351607690	-7.83
410989807	-7.61
316207308	-7.86
281755313	-8.06
838141075	-7.62
951767060	-3.55
473870006	-7.44
745865063	-7.56
585465673	-7.64
914879942	-7.35
748058662	-7.77
780513059	-3.45
389444530	-7.33
922130612	-7.48
863908068	-7.7
910907433	-1.77
429979740	-7.38
571120396	-7.76
312662355	-4.87
967188221	-7.24
345947322	-7.12
371958342	-7.23
507323690	-1.98
237771032	-2.68
216694532	-7.94
947778968	-2.78
436615272	-5.04
400980681	-4.7
202550271	-2.44
844928924	-5.19
941866620	-2.36
556028887	-4.41
641510113	-5.0
778630328	-4.59
434452105	-2.68
440207635	-1.99
715995584	-3.81
466736456	-2.21
619529711	-2.76
734126208	-3.71
468242398	-1.58
328540387	-3.59
101687913	-3.16
502369193	-8.49
907223453	-3.72
379665912	-3.34
534533175	-2.89
591269135	-4.94
619432377	-5.08
746063320	-2.92
671345022	-2.7
329781461	-8.41
432653224	-8.55
961047256	-8.3
416272968	-8.47
868174304	-4.24
606991314	-3.89
710078624	-7.88
671363753	-1.13
328978148	-6.66
638450798	-8.42
259505339	-7.96
266551869	-4.58
795020626	-1.16
757571433	-3.31
224370454	-2.29
594893231	-3.11
815043415	-3.43
562513805	-3.17
905081879	-3.18
997874761	-4.33
779338523	-4.64
400726274	-2.17
323712565	-5.85
967940360	-4.14
936773253	-3.82
121157200	-3.09
589760138	-3.82
281213803	-3.76
684170344	-1.14
116419654	-3.11
100607016	-3.73
183635137	-3.73
646492579	-3.73
505348808	-2.76
625383105	-4.3
345360051	-8.9
885153959	-9.1
601273795	-3.48
158872219	-5.55
270496051	-4.52
691966276	-2.79
401901411	-9.54
109177510	-2.97
291158280	-4.3
536978129	-5.32
817735690	-2.33
397212863	-3.18
677177231	-2.24
156649465	-2.64
244823119	-9.64
625829099	-4.38
412361530	-3.85
190864506	-2.9
247907605	-3.61
723566849	-3.63
564308494	-7.52
573417936	-1.89
756869247	-1.27
198783138	-7.44
379133182	-4.29
211527971	-2.73
910483413	-3.78
223259942	-2.71
330860541	-3.4
959789625	-3.28
512668020	-3.18
282263480	-2.47
352020854	-2.21
570114000	-2.42
286968405	-8.57
761815372	-10.1
753726058	-3.82
398750663	-6.52
238944084	-4.78
407645527	-5.02
176258228	-5.51
435705766	-1.71
818300006	-2.9
101360004	-4.19
264154811	-10.3
867748966	-1.99
749934623	-5.08
160997453	-3.31
212601096	-2.7
238412379	-4.57
310239453	-5.84
492228183	-4.52
749356881	-2.96
589947653	-1.3
163720131	-1.22
741456861	-3.56
117079475	-3.37
189320285	-4.54
263705391	-1.5
500914135	-8.49
671147432	-1.54
234004881	-4.13
821663780	-4.86
198487983	-1.57
274638131	-1.37
521545753	-0.35
162463090	-2.01
362035941	-1.29
280492653	-2.48
754865099	-2.25
877263062	-5.09
982742137	-2.84
119757658	-3.75
772744464	-0.91
104332889	-4.8
380505077	-2.03
234154184	-1.21
579035074	-2.5
123702303	-8.11
346667142	-2.45
133774477	-2.7
214431142	-3.79
302091093	-1.64
756971908	-3.5
138416797	-2.13
325572332	-2.44
284130524	-2.05
385446248	-5.63
278268138	-5.3
537409846	-1.27
344619068	-2.01
264325736	-6.84
245486998	-2.76
288280861	-1.33
524484819	-1.23
270409276	-0.94
517496871	-1.46
842839473	-2.7
225232206	-2.32
246750439	-1.62
937270082	-1.82
336533785	-2.74
907021249	-3.0
615821243	-3.97
376404061	-2.2
448644839	-2.95
257314168	-2.51
295834722	-3.19
131194319	-4.26
500640060	-8.4
947769671	-3.88
850489526	-1.19
544810181	-2.7
756258602	-2.67
630913295	-3.82
160020338	-2.95
110218788	-1.69
877635494	-2.51
531018538	-6.14
519679015	-4.2
169683123	-2.79
405724466	-1.99
771092853	-6.95
223477002	-3.82
415186060	-3.76
450380216	-2.77
327401418	-2.62
139492061	-3.62
162464482	-1.21
962389110	-0.14
234638170	-6.39
182685440	-5.42
951605331	-3.72
932715033	-3.8
818436210	-4.11
703469717	-5.44
669072708	-4.53
414774913	-2.47
358483590	-2.55
674604430	-1.84
732813204	-3.83
767357985	-2.7
458953410	-4.28
899496217	-2.91
192805482	-4.11
888346031	-1.29
611138273	-5.69
488740225	-5.01
224979645	-2.74
378172989	-3.98
175670139	-5.61
509691913	-2.62
159177100	-4.3
437201742	-8.65
473489189	-2.55
772246474	-1.82
571625463	-4.0
628090375	-0.75
259292294	-4.0
917774015	-1.57
911702369	-6.77
946605657	-5.27
769108178	-5.97
412507607	-4.45
309384680	-8.46
882526811	-2.37
165551741	-2.22
467748623	-3.95
300108103	-5.18
698703717	-3.36
838758609	-3.42
677117911	-2.38
971106740	-2.85
841112445	-3.4
899699759	-3.39
507787701	-4.7
794790078	-3.13
237704571	-5.57
343374602	-2.82
579466293	-2.58
513607293	-2.7
217457350	-3.98
252901940	-2.75
675007295	-2.6
252931121	-4.04
144689937	-6.41
492881068	-7.456
602888933	-1.275
868912607	-0.858
456915800	-1.344
838129201	0.799
339406967	-4.63
391942126	-2.245
857925541	-4.133
529086742	-1.993
805049943	-3.834
229512661	-6.99
255967763	-1.604
173436292	-2.511
308217895	1.558
894117527	-2.503
650060570	0.519
887990398	-2.639
983420682	-4.67
443496083	-3.2230000000000003
925159850	-0.954
231673206	0.804
793358527	-1.246
101697753	0.501
902697121	0.447
102614101	-2.813
477550783	-6.3
928436152	-5.859
364224088	-5.746
202605209	-6.292999999999999
402147924	-6.57
945332405	-6.269
