compound_id	SMILES
450380216	CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O
327401418	CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1
139492061	CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
162464482	N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1
962389110	C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O
234638170	CC1=C(C(O)=O)C2=CC(=CC=C2N=C1C3=CC=C(C=C3)C4=C(F)C=CC=C4)F
182685440	FC(F)(F)N=C1SC(=NC2=CC=CC=C2)N(C3=CC=CC=C3)C1=NC(F)(F)F
951605331	CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3
932715033	CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O
818436210	CC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C
703469717	NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O
669072708	NC1C2CN(CC12)C3=NC4=C(C=C3F)C(=O)C(=CN4C5=CC=C(F)C=C5F)C(O)=O
414774913	CN1N=C(SC1=N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)[S](N)(=O)=O
358483590	N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=CC=C3)C=C1
674604430	OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O
732813204	CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)COC3=CC=CC=C3
767357985	N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)CC3=CC=CC=C3)C=C1
458953410	CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(Cl)C=C3
899496217	N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1
192805482	COC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C
888346031	NCC(=O)NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O
611138273	COC(=O)C1=C(C(=CC=C1)C)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C
488740225	CC1=C(OCC(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C)C(=CC=C1)C
224979645	CN1N=C(SC1=N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[S](N)(=O)=O
378172989	CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O
175670139	NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=CS2)C3=CC=C(C=C3)C4=CC=CC=C4
509691913	N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=C(Br)C=C3)C=C1
159177100	CC1=CC=C(C=C1)[S](=O)(=O)NC(=O)NC2=NC(=CC=N2)NC3=CC=C(C=C3)[S](N)(=O)=O
437201742	FC1=CC=CC(=C1C(=O)NC(=O)NC2=CC(=C(OC3=C(Cl)C=C(C=N3)C(F)(F)F)C(=C2)Cl)Cl)F
473489189	COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O
772246474	N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)C3=CC(=CC=C3)C(F)(F)F)C=C1
571625463	N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)NC(=O)N[S](=O)(=O)C3=CC=C(Cl)C=C3)C=C1
628090375	OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O
259292294	COCCNC(=O)C(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC2=CC(=C(OC)C(=C2)OC)OC)C(C)C
917774015	N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=C(F)C(=C(F)C(=C3F)F)F)C=C1
911702369	CCCOC1=CC=C2C(C(C(C3=CC=C(OC)C=C3OCC(O)=O)C2=C1)C(O)=O)C4=CC5=C(OCO5)C=C4
946605657	CC(C)C1(NC(=O)C2CC3C(CC4=C[NH]C5=C4C3=CC=C5)N(C)C2)OC6(O)C7CCCN7C(=O)C(CC8=CC=CC=C8)N6C1=O
769108178	COC1C(CC2CN3CCC4=C([NH]C5=C4C=CC(=C5)OC)C3CC2C1C(=O)OC)OC(=O)C6=CC(=C(OC)C(=C6)OC)OC
412507607	OC(CC(C1=CC=CC=C1)C2=C(O)C3=C(OC2=O)C=CC=C3)C4=CC=C(C=C4)C5=CC=C(Br)C=C5
309384680	CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(C5=CC(=C(O)C(=C5)C(O)=O)Cl)C6=CC(=C(O)C(=C6)C(O)=O)Cl)CCC4(C)C3CCC12C
882526811	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCCN(CCO)CCO
165551741	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCC(N)C(O)=O
467748623	CSCC(NC(=O)COC1=CC=CC2=C1C=CN=C2)C(=O)NC(CC3=CC=CC=C3)C(O)C(=O)N4CSCC4C(=O)NC(C)(C)C
300108103	CC(C)C1=C(Br)C(=C(C)C=C1C2(O[S](=O)(=O)C3=C2C=CC=C3)C4=CC(=C(O)C(=C4C(C)C)Br)C)O
698703717	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=NC=C3
838758609	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=CC=N3
677117911	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=[N+]([O-])C=C3
971106740	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=CC(=C3)CN
841112445	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC(N)C3=CC=CC=N3
899699759	OC(=O)C1=C(I)C(=C(I)C=C1I)NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(=C2I)C(O)=O
507787701	CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(CC2=C[NH]C=N2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)C(=O)NCC4=CC=CC(=C4)CN
794790078	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(C(O)=O)C3=CC=CC=C3
237704571	CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCCCN5C(=O)C6CCCCN6C1=O
343374602	CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(CC3=CC(=CC=C3)CN)C(O)=O
579466293	CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O
513607293	CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C(CCCN)NC(=O)C5CCC=NN5C1=O
217457350	CCC(C)C1NC(=O)C(CC2=CC3=C(C=CC=C3)C=C2)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O
252901940	CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=CC=CC=C5)N(C)C(=O)C6CNCCN6C(=O)C7CCCCN7C1=O
675007295	CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCC=NN7C1=O
252931121	CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCC=NN5C(=O)C6CCC=NN6C1=O
144689937	CCCCCCCCCCCC
492881068	CCCCCCCCCCCCCC
602888933	BrC=C
868912607	CCOC=C
456915800	CO[P](=O)(OC)OC=C(Cl)Cl
838129201	[Cl-].C[N+](C)(C)CCCl
339406967	CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1
391942126	CSC1=NN=C(C(=O)N1N)C(C)(C)C
857925541	CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1
529086742	CCO[P](=O)(OCC)SCN1N=Nc2ccccc2C1=O
805049943	COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
229512661	CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2
255967763	COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2
173436292	FC(F)(F)c1ccccc1
308217895	CNC
894117527	Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F
650060570	OC(=O)C(Cl)(Cl)Cl
887990398	CCC(=O)c1ccc(O)cc1
983420682	CCCCCCCCCCCCN1CCCC1=O
443496083	CCCCCCCCCCCCN1CC(CC1=O)C(O)=O
925159850	CN1CC(CC1=O)C(O)=O
231673206	COC(=O)C1CN(C)C(=O)C1
793358527	CCCCCCN1CC(CC1=O)C(=O)OC
101697753	CCc1ccccn1
902697121	Cc1cccc(C)n1
102614101	[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2
477550783	CNc1cccc2C(=O)c3ccccc3C(=O)c12
928436152	Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12
364224088	COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N
202605209	CCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O
402147924	Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO
945332405	[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3
536495865	OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O
918129954	Oc1ccc2cc(O)ccc2c1
750794427	CC1=C(O)C(=O)C=CO1
146038700	OCC(O)C1OC(=C(O)C1=O)O
701452792	CN1[C@@H]2CC(C[C@H]1C3OC23)OC(=O)[C@H](CO)c4ccccc4
958640917	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O
779519197	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
577689981	NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O
942387673	OCC(O)C=O
560586298	OC(=O)CCCCC1SCC2NC(=O)NC12
375185723	CCO[S](C)(=O)=O
955968391	OC(=O)CC(S)C(O)=O
914677958	CCC(=O)c1ccc(N)cc1
575231686	ClC=C
107932977	FC=C
258416780	FC(F)(F)C(F)(F)Cl
143693699	FC(F)(F)C(F)(F)C(F)(F)F
653131522	OC1CC(O)(CC(O)C1O)C(O)=O
705161769	CC(C)CBr
633458090	CCC(C)C
212522514	CC(C)[N+]([O-])=O
618630889	Nc1ccc(cc1)[S](=O)(=O)c2ccc(NCCO)cc2
165484963	CC(C)(O)C1CCC(C)(O)CC1
145606463	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
378704746	C/C=C(c1ccc(O)cc1)/C(=C/C)c2ccc(O)cc2
742677819	OC(=O)c1cccc(c1O)[N+]([O-])=O
322117280	Nc1ccc2ccccc2c1N=Nc3ccccc3
706235613	CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3
188922041	OC1C(O)C(O)C(O)C(O)C1O
774137840	[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O
118733388	OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O
414812888	O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3
347281031	ClCC(Br)CBr
348575365	OC(CCl)CCl
589173079	ClC(Cl)(Cl)c1ccccc1
932145834	OC(=O)CC(CC(O)=O)C(O)=O
240169024	C(OCc1ccccc1)c2ccccc2
370478541	OC(=O)/C=C/c1[nH]cnc1
129486025	CCCOC(=O)CCC
826807926	CCCC(C)C
959019821	CC(C)CC(O)CC(C)C
259731075	NC(=S)NCC=C
159824076	C=COC=C
180910176	NCCNCCNCCN
597977698	NCCNCCNCCNCCN
500295349	CC[S](=O)(=O)C(C)(C)[S](=O)(=O)CC
487734392	FC1(F)C(F)(F)C(F)(F)C1(F)F
612213895	COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45
938772126	COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
697228992	FC(Br)C(F)(F)F
608982214	CC(=O)C1C(=O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O
428012615	OCC(CO)(CO)[N+]([O-])=O
275230998	COc1ccc(C(=O)Cc2c(CCN(C)C)cc3OCOc3c2OC)c(C(O)=O)c1OC
241858548	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
152787631	Fc1ccccc1F
263966272	FC(F)(F)COC=C
318187355	CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O
137594337	O=C1C=CC=C2[C@@H]3CNC[C@H](C3)CN12
439438538	C\C(=C/C(O)=O)C(O)=O
510276003	O[S](=O)(=O)C[S](O)(=O)=O
738154121	CC(C)(C)Cl
137098917	CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2
900325257	CC(C)CCl
250484399	Oc1cc(O)c(c(O)c1)C(=O)c2ccc(O)c(O)c2
865056510	CC(=O)C1C(=O)OC(=CC1=O)C
921259805	COC1=C(C#N)C(=O)N(C)C=C1
391622655	OC[C@H](O)[C@@H](O)C(O)[C@H](O)[C@H](O)CO
340317806	CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
657341336	CC(C)(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1
578512190	CCc1cccnc1
394238473	CN1C2CCC1CC(C2)OC(=O)c3ccccc3
330260186	CCOC(=O)NCC(C)C
117418693	CCCCCOC(=O)CCC
645999024	CC(=O)NCC(O)=O
111436086	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)CC(=O)[C@H]13
356381908	OC(=O)c1cccc(C(O)=O)c1C(O)=O
503860517	CCCOC(=O)CN1C=C(I)C(=O)C(=C1)I
720920833	Brc1ccc(I)cc1
782496560	CC1=CCC(=O)O1
724860512	CC(C)C(C)(C)O
186396682	CC(C)(C)C(C)(C)O
613092887	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
273643494	CC(C)(C(O)=O)C(O)=O
916312259	CC(C)(CC(O)=O)C(O)=O
239624516	CCCC(C)(O)CC
352806444	COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
670903369	O=C1C=CNc2ccccc12
900845531	O=C(NC(=O)c1ccccc1)c2ccccc2
648768850	Ic1ccccc1I
622475449	CC[NH+](C)CC
156356009	CCCCC(O)CCCC
874582019	CCCC(C)Cl
728736127	Ic1cccc(I)c1
788809160	CCCCCCCC(C)O
788020097	OC(=O)c1ccnc(C(O)=O)c1C(O)=O
754531762	Clc1ccccc1Br
253342057	OC(=O)CC(Br)C(O)=O
154160540	[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O
887624979	CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1
997485090	CC(C)c1ccc2ccccc2c1
468979098	CC12CCC3C(CCC4CC5SC5CC34C)C1CCC2O
964563400	C#CCCCC#C
629001445	CC(C)CCCCCCO
554208793	OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13
363452055	CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O
288004739	CC(=O)Nc1ccc(N\N=C\2C=C(C)C=CC2=O)cc1
186275253	CCCCCCCC#C
843793685	CC(=C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O
954744787	CCCCCC(O)CCC
938620638	C\C(Cl)=C/C(O)=O
649897832	CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
103892712	C[C@H]([C@H](C)C([O-])=O)C([O-])=O
322726557	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
469871632	CCCC(CC)(CC)CO
194239504	CN1CC[C@]23[C@H]4Oc5c(OCc6ccccc6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35
493686971	OCC(O)[C@H]1OC2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl
414690090	CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2
654009885	CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
652153872	CCCCC1=C(C)NC(=NC1=O)NCC
265809768	CCNc1nc(NC(C)CC)nc(OC)n1
786827947	CC(Cl)=CCl
266661775	OC(=O)c1cccc(Cl)c1C(O)=O
308464103	CNC(=O)N(C)c1sc(nn1)C(C)(C)C
954513041	CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O
582811237	CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O
681541572	COC(=O)[C@@H]1C2CC(C=C2)[C@@H]1C(=O)OC
156659972	CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C
293315476	CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2
122901324	CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
883911582	Nc1nc(N)nc(NC2CC2)n1
958708830	CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1
299767525	C1CCCC1
466620162	CCC(C)(C)C
812486112	C1CCCCC1
716739606	CCC=CC
583228057	CCCCC=CC
847654198	CCCCC#C
405018780	c1cc(C)cc(C)c1C
788983069	c1cc(CC)ccc1CC
833779444	c1cc(C)ccc1C(C)C
552706706	c1ccccc1Cc2ccccc2
895141366	c(c(c(c1ccc2)c2)ccc3)(c3)C1
782253884	c1ccc2c(C)cccc2c1C
247572045	Cc1c(C)cc2ccccc2c1
824631193	c1ccc2cccc3c2c1CC3
191120819	c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1
357783849	ClCCl
784921844	ClC(Br)Cl
935815734	ClC(Br)Br
591009914	BrCCBr
199169645	CCCI
573933403	CCCCCl
701683694	CC(C)(Cl)C(Cl)C
124988146	ClC=CCl
124012002	IC=CI
525017953	ClC=C(Cl)Cl
732790959	ClC(=C(C=C(Cl)Cl)Cl)Cl
575522314	c1ccccc1c2cc(Cl)ccc2
990189374	c1ccccc1c2c(Cl)cccc2Cl
682087522	c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2
251193791	c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2
940122501	Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl
326046551	OCC(C)C
722213808	OCC(CCC)C
373153480	CCC(C)(C)CO
200680910	OCC(CC)CC
799205303	CC(O)(C)C(C)CC
161846313	OC(CC)(CC)CC
288334569	CCC=O
218587096	CCCCC=O
804053370	O=CCCCCC
652242303	O=CC=CC
596337053	O=C(CC)C
962750951	O=C(CCC)C
737867813	O=C(CCCC)C
143273984	O=C(C=C)CCC
267151710	O=C(O)CCCCCCC
789061248	O=C(O)C=CC=CC
323202294	O=C(O)Cc(cccc1)c1
213632050	O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C
175153539	O=COCCC
720828243	O=C(OCCC)C
760121932	O=C(OCC)CC(=O)OCC
359017777	O=C(OC)C=C
467946175	O=C(OCC)C=C
326151571	O=C(OC)C(=C)C
217234659	O=C(OCC)c(c(ccc1)C(=O)OCC)c1
923887322	O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2
989673467	CCOCCOCC
187451833	c1ccccc1Oc2ccccc2
118297775	Cc1cccc(c1)Oc2cccc(c2)C
458679235	O(CCC1)C1
890373057	O1C=CC=C1
944064010	O1CC(O)C(O)C(O)C1(O)CO
454016372	O=C(OC(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3)C2SC(=O)C)C4)(C3)C)(C4)C5)C5
180130432	CC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C
543618398	C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C
666601863	O=C(O)c(ccc(O)c1)c1
814378552	O=C(O)c(c(ccc1)Cl)c1
146083083	ClCCOCCCl
660944238	CCCCCCCN
624467743	c1ccccc1CN
492816445	Nc(ccc(c(ccc(N)c1)c1)c2)c2
583129271	N(N)c(cccc1)c1
264406924	c1ccccn1
520133483	n(cccc1C(N(CC2)C)C2)c1
575490769	COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3
380012349	Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2
924839933	O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5
450482936	c1ccccc1C2(CC=C)C(=O)NC(=O)NC2=O
733471096	OC(c(cccc1)c1)C(NC)C
643083183	o1c(N(=O)(=O))ccc1C=NO
269110983	C1=CC(=O)NC(=O)N1
211027687	N(CCC1)C1
869866659	N(CCCC1)(C1)C
996613109	Oc(ccc(N)c1)c1
878235392	O=C(Nc(cccc1)c1)C
798954457	COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C
795554634	CCCN(=O)=O
489447501	O=N(=O)c(cccc1)c1
373293399	NC(=N)NCC(=O)O
578190896	O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C
243000324	COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O
633296312	O=P(SCCCC)(SCCCC)SCCCC
157185283	O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C
322666239	s1c(N)ncc1
694340937	N#CCCCl
898590576	N#CCC=CC
460461639	O=C(Nc(ccc(N)c1)c1)C
426636557	O=C(Nc(ccc(c1)Br)c1)C
581103691	O=C(Nc(ccc(c1)F)c1)C
123418942	O=C(Nc(ccc(c1)I)c1)C
364139306	O=C(Nc(ccc(c1)OC)c1)C
143417586	CCCCOc2cc(C(=O)NCCN(CC)CC)c1ccccc1n2
249991071	CN(C)CCC=C2c1ccccc1COc3ccccc23
893862446	O=C(NC1C2C3CCCC3C(C1)C2)N(C)C
747793000	CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C
995574301	Oc1c(I)cc(C#N)cc1I
986812541	CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O
984037285	CN(C)C(=O)C(c1ccccc1)c2ccccc2
376671500	O=C(OCC)C=Cc(cccc1)c1
998889972	CCCCCCOC(=O)c1ccc(N)cc1
352257981	c1cc(N)ccc1C(=O)OCCNCCCCC
357364156	c1c(N(=O)(=O))cc2C(c3ccccc3)=NCC(=O)N(C)c2c1
746760352	c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC
782928057	n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2
164871200	C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(OC(=O)C)C4(C)CCC3C2(C)C1
500205462	c1c(Cl)c(Cl)cc(O)c1OC
821605001	O=C(NC(=O)C1=O)N1
665820773	O=C(NC(=O)C)N
864983851	O=C(NC(=O)C(=O)C1=O)N1
104324067	ClCCS(=O)(=O)CCl
552985925	C1(=O)NC(=O)NC(C(=O)O)=C1
518894317	CCC1NC(=O)NC1(=O)
155889142	c1c(Cl)c(Cl)c2nsnc2c1Cl
637793377	c1c(Cl)nc2cncnc2n1
974757670	c1c(S)nc2cncnc2n1
798336260	O=C(O)C=CC(N=CN1)=C1
746788453	C=CCS(=O)SCC=C
358879237	NC(=O)OCCCCC
814427041	NC(=O)OCC(C)(C)C
275448906	OCC(O)C(O)C(O)C(O)CO
765846024	c1c(C)nc2cncnc2n1
205453711	c1cnc2c(SC)ncnc2n1
732125341	O=Cc(c(O)ccc1)c1
659094324	O=C(N)c(c(O)ccc1)c1
589578384	c1ccccc1NC(=O)NN
591527971	C1CCCC(C)C1=O
904210924	NC(=O)OCCCCCC
532278721	C1CCCCC1OC(=O)C
233238164	c1ccc(N)cc1C(=O)C
756343266	O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl
